"Axis.1"	"Axis.2"	"Clusters"	"X1297617.4.patric"	"X349741.6.patric"	"X484020.3.patric"	"X568816.4.patric"	"X657309.4.patric"	"X657319.15.patric"	"X709991.3.patric"	"X890402.3.patric"	"X1073375.3.patric"	"X1121101.3.patric"	"X1128111.23.patric"	"X1203465.3.patric"	"X1236512.3.patric"	"X1262754.3.patric"	"X1262776.3.patric"	"X1262777.3.patric"	"X1262889.3.patric"	"X1262947.3.patric"	"X1262949.3.patric"	"X1262979.3.patric"	"X1262989.3.patric"	"X1262992.3.patric"	"X1263070.3.patric"	"X1263072.3.patric"	"X1263073.3.patric"	"X1263074.4.patric"	"X1263105.3.patric"	"X1263107.3.patric"	"X1432052.9.patric"	"X1522.9.patric"	"X1650661.3.patric"	"X1673721.3.patric"	"X169435.7.patric"	"X1697787.3.patric"	"X1897011.3.patric"	"X1952006.3.patric"	"X208479.8.patric"	"X246787.5.patric"	"X2562617057.img"	"X2562617183.img"	"X261299.4.patric"	"X2654588179.img"	"X28116.19.patric"	"X33043.5.patric"	"X39488.4.patric"	"X445970.5.patric"	"X445974.6.patric"	"X457421.5.patric"	"X460384.4.patric"	"X46503.4.patric"	"X469591.4.patric"	"X469610.4.patric"	"X483215.6.patric"	"X545696.5.patric"	"X573.1549.patric"	"X59620.13.patric"	"X59620.24.patric"	"X59620.49.patric"	"X649756.4.patric"	"X665951.3.patric"	"X702446.3.patric"	"X742725.3.patric"	"X742821.3.patric"	"X765821.5.patric"	"X765821.8.patric"	"X817.56.patric"	"X927665.4.patric"	"X999410.3.patric"	"ERS235525_24.hgm"	"ERS235534_25.hgm"	"ERS235560_81.hgm"	"ERS235564_44.hgm"	"ERS396406_17.hgm"	"ERS396428_22.hgm"	"ERS396436_36.hgm"	"ERS396465_42.hgm"	"ERS396493_5.hgm"	"ERS396509_31.hgm"	"ERS396528_23.hgm"	"ERS473051_14.hgm"	"ERS473088_19.hgm"	"ERS473122_41.hgm"	"ERS473180_17.hgm"	"ERS473219_31.hgm"	"ERS473221_34.hgm"	"ERS473240_3.hgm"	"ERS473296_9.hgm"	"ERS473331_31.hgm"	"ERS473343_37.hgm"	"ERS473381_6.hgm"	"ERS473414_25.hgm"	"ERS537180_31.hgm"	"ERS537183_49.hgm"	"ERS537188_55.hgm"	"ERS537194_38.hgm"	"ERS537197_59.hgm"	"ERS537219_61.hgm"	"ERS537221_53.hgm"	"ERS537229_8.hgm"	"ERS537233_63.hgm"	"ERS537236_4.hgm"	"ERS537240_18.hgm"	"ERS537246_12.hgm"	"ERS537247_14.hgm"	"ERS537252_4.hgm"	"ERS537292_27.hgm"	"ERS537293_53.hgm"	"ERS537304_27.hgm"	"ERS537306_47.hgm"	"ERS537338_17.hgm"	"ERS537352_6.hgm"	"ERS537358_50.hgm"	"ERS537369_59.hgm"	"ERS537392_14.hgm"	"ERS608491_27.hgm"	"ERS608493_46.hgm"	"ERS608495_69.hgm"	"ERS608502_34.hgm"	"ERS608507_35.hgm"	"ERS608510_48.hgm"	"ERS608519_39.hgm"	"ERS608530_15.hgm"	"ERS608548_42.hgm"	"ERS608550_64.hgm"	"ERS608550_86.hgm"	"ERS608606_84.hgm"	"ERS631833_15.hgm"	"SRS015663_20.hgm"	"SRS017307_13.hgm"	"SRS019582_79.hgm"	"SRS019910_14.hgm"	"SRS020233_5.hgm"	"SRS020328_21.hgm"	"SRS021219_12.hgm"	"SRS024075_3.hgm"	"SRS049402_2.hgm"	"SRS050026_15.hgm"	"SRS050752_17.hgm"	"SRS056519_39.hgm"	"SRS075878_45.hgm"	"SRS076929_37.hgm"	"SRS077502_20.hgm"	"SRS077552_27.hgm"	"SRS077849_38.hgm"	"SRS098061_38.hgm"	"SRS098717_4.hgm"	"SRS104400_3.hgm"	"SRS142712_3.hgm"	"SRS143991_10.hgm"	"SRS144714_48.hgm"	"SRS147652_2.hgm"	"SRS1596777_76.hgm"	"SRS1596798_70.hgm"	"SRS1596798_81.hgm"	"SRS1596800_42.hgm"	"SRS1596807_67.hgm"	"SRS1596842_68.hgm"	"SRS1596849_88.hgm"	"SRS1596857_138.hgm"	"SRS1596872_171.hgm"	"SRS1719091_5.hgm"	"SRS1719444_21.hgm"	"SRS1719567_3.hgm"	"SRS1735456_15.hgm"	"SRS1735557_8.hgm"	"SRS1735679_4.hgm"	"SRS1735703_14.hgm"	"SRS259497_2.hgm"	"SRS294840_55.hgm"	"SRS294930_28.hgm"	"SRS294956_23.hgm"	"SRS294989_46.hgm"	"SRS295008_15.hgm"	"SRS295010_88.hgm"	"SRS295012_18.hgm"	"SRS311548_12.hgm"	"SRS332210_5.hgm"	"SRS372948_2.hgm"	"SRS373206_4.hgm"	"SRS475574_7.hgm"	"SRS475693_1.hgm"	"SRS476023_14.hgm"	"SRS476024_18.hgm"	"SRS476037_7.hgm"	"SRS476121_4.hgm"	"SRS476326_100.hgm"	"SRS820594_22.hgm"	"SRS820605_29.hgm"
"CSM9X235"	0.0200251479235931	0.138157162574887	"Cluster7"	0	0	0.408051510622523	0.39532665901378	0	0	0.232479663980414	0.566168885300053	0.886518138123791	0	0	0	1.34390145974528	0	0	0	0	0	0	0	0.513062780161089	0.397686493371377	0	0.509890029759371	0	0	0	0.526685546984897	0	0	0.480707539526348	0	0	0	0	1.54284916714716	0.45203917439474	0	0	0.455476984639451	0	0	0.16497157596081	0	0	0	0	0	0	0	0.519547045837786	0	0	0.717386358964604	0	0	0	0	0	0	0.59358159341072	0	0	0.626787767266157	0	0	0	0	0	0	0.518006746658565	0.787374044646073	0.567650683054437	0.374942018722466	0.784456602396213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.564054995261753	0	0	0	0	0	0	0.944670740507562	0.755188809402264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.343281691812252	0	0	0	0	0	0	0.598279318284837	0	0	0	0	0	0	2.8680838817602	0	0	0	0	0	0	0.424785820649923	0	0	0	0	0	0.598229569138931	0	0	0	0	0	0.57259190767835	0	0	0	0	0.330285820645209	0.539918068649519	0	0	0	0.495101222323331	0	0	0	0	0.95735616452101	0	0	0.583800337992725	0	0	0	0	0	0.515669433393255	0	0	0	0.426468147639671	1.39796845576118	0	0.603874391492372	0	0	0.527350827591191	0	0	0	0	0	0
"CSM9X237"	0.0533137281299893	0.185543951781409	"Cluster7"	0	0	0.372001009196162	0.194985566392144	0	0	0	0.350260710453853	0	0	0	0	0	0	0	0	0	0	0	0	0.620409497928011	0.552299874565654	0	0.453753720301212	0	0	0	0.549673201945371	0	0	0	0	0	0	0	1.61489324566113	0	0	0	0.543700804456066	0	0	0.291069935660231	0	0	0	0	0	0	0	0.63460757857234	0	0	0	0	0	0	0	0	0	0.672175977273328	0	0	0.670983115399887	0	0	0	0	0	0	0.632640168466097	0.759705478354671	0.694660637422911	0.594200275621389	0.855857667665391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.610093559456553	0	0	0	0	0	0	1.00441568977599	0.845926345315291	0	0	0	0	0	0	0	0	0	0	0	0.285554804064705	0	0	0.780434024321571	0	0	0	0	0	0	0.62232994467073	0	0	0	0	0	0	2.95952618476906	0	0	0	0	0	0	0	0	0	0	0	0	0.638668828417801	0.722523447802225	0	0	0	0	0.516597444927591	0	0	0	0	0.582099169567792	0	0	0	0	0.425534683984661	0	0	0	0	1.14330391793408	0	0	0.685141338254389	0	0	0	0	0	0.550183496056945	0	0	0	0.661321079882542	1.45775798449194	0	0.457956777738165	0	0	0	0	0	0	0	0	0
"CSM9X23B"	0.0743346236610867	0.119373566639492	"Cluster7"	0	0	0.471902854654934	0.252049525003359	0	0	2.2403442883556e-05	0.427398472035573	0	0	0	0	1.43105542619783	0	0	0	0	0	0	0	0.540698023094257	0.462708437338421	0	0.447141077480706	0	0	0	0	0	0	0.464183609613236	0.303266736454686	0	0	0	1.62903741235077	0.268819239461246	0	0	0.541416691041179	0	0	0.171077303046249	0	0	0	0	0	0	0	0.472251191741192	0	0	0	0	0	0	0	0	0	0.526025005709313	0	0	0.62018190253951	0	0	0	0	0	0.604209305858416	0.599787618627604	0.852401091787379	0.642141923599501	0.165776860056908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.657136726107278	0	0	0	0.202300197646622	0	0	0.937549380280635	0.711121496980596	0	0	0	0	0	0	0	0	0	0	0	0.412317291787039	0	0	0	0	0	0	0	0	0	0.841126882518364	0	0	0	0	0	0	2.76083129970231	0	0	0	0.401743256597466	0	0	0.390577596002732	0	0.420641413185238	0	0	0	0.58482745131351	0	0	0	0	0	0.578656303740437	0	0	0	0	0.383178157235486	0.539060500524927	0	0	0	0.460050443774962	0	0	0	0	0.929662512333871	0	0	0.516367890075311	0	0	0	0	0	0.545209884498468	0	0	0	0.578034381310292	1.49334081022797	0	0.513385518368975	0	0	0.1276789853374	0	0	0	0	0	0
"CSM9X23H"	0.110426861265338	-0.10627047070974	"Cluster1"	0	0	0	0	0.0917046058494796	0	0	0	0	0	0	0	1.92403199519641	0	0	0	0.444177085263755	0	0	0	0	0.260170398119049	0	0	0	0	0	0	0	0	0	0	0	0	0.382323688960654	0	0	0	0	0	0	0.582213667944563	0.912925879725353	0	0	0	0	0	0	0	0.829859682200952	0	0.352052711196511	0	0	0	0	0	0	0	0.564470742578208	0	0	0	0	0	0	0	0	0.362820522626489	0.472186878915617	0	0	0	0	0	0	0	0	0	0.793262155885176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.44095701205082	0	0.100811258241226	0.608025838315516	0	0.653152814044219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.568194739633307	0	0	0	0	0	0	1.37845070037572	0	0.240905768616085	0	0	0.291083706660174	0	0	0	0	0	0.473486776761051	0	0.493937369073237	0.46254528779617	0	0	0	0.463069647454229	0.551924021932969	0	0	0	0	0.111907604810707	0	0	0	0	0	0	0.680553206428416	0	0	0	0	0	0.916554988682589	0	0	0	0	0	0	0	0	0	0.327193965167672	0.18025748661394	0	0.264558958170859	0	0.739407218404303	0	0	0	0	0	0	0
"CSM9X23N"	0.120909674626061	-0.0458151204694625	"Cluster7"	0	0	0	0	0.397029596099754	0	0	0	0	0	0	0	2.05550950301604	0	0	0	0	0	0.549138351715849	0	0	0.216181417294628	0.587972053978367	0	0	0	0.609433760984003	0	0	0	0.450539098831917	0	0	0	0	0	0	0	0	0	0	0.442811478702225	0.850588097167645	0	0	0	0	0	0.461069057190843	0	0.821336691741074	0	0.32358501607904	0	0	0	0	0	0	0	0.593714974363609	0	0	0.643780239875335	0	0	0	0	0	0	0	0.774696058685583	0.619025720434951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.354817018966296	0	0.782392635394595	0	0	0.558875571211885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.749429294607042	0	0	2.14838946268808	0	0.345089928290334	0	0	0.296670457519549	0	0	0	0.514619958241199	0	0.492991174324274	0.678725739244349	0.58723636193773	0.594957518555062	0	0	0	0.441746269238162	0.62824982870597	0	0	0	0	0.308757231388115	0	0	0	0	0	0	0	0	0	0	0	0	0.581581054872546	0	0	0	0	0.34931594186966	0	0	0	0	0.633650593203769	0.431248646752316	0	0.309998850252125	0	0	0	0	0	0	0	0	0
"CSMA88CB"	-0.302850550241258	-0.0322409245077265	"Cluster3"	0	0.462157359104859	0	0	0.0965634143377685	0	0	0	0.651147157795048	0	0	0	0	0	0.541085471605228	0	0	0	0	0	0.484286510280022	0	0	0.482873869180826	0	0	0	0	0	0	0.394127283795389	0	0	0	0	0	0.554132919982798	0	0.675544336973232	0	0	0	0.355421540945075	0	0	0	0.109150365158059	0	0.738688699232355	0	0	0.453468205731489	0	0	0	0	0	0	0	0.436361058703883	0.948582922945842	0	0	0	0	0	0	0.245046719153694	0	0	0	0	0.863386969307247	0.539076136383953	0.538661363946695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.409911711498453	0	0	0	0	0	0.655503306212897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.32744384439927	0	0	0	0	0	0	0	0	0	0.569190182567391	0	0.451366641182216	0	0	0.569249290797289	0	0	0	0	0	0	0	0	0	0.362753743183289	0	0.703184487138824	0	0	0	0.480535643993411	0	0	0	0.891803811176511	0.713691515519241	0.239980852752856	0	0	0	0	0	0	0	0	0.465358522424077	0	0.523798356126637	0	0	0.615468889809114	0	0	0	0.750343493020754	0	0	0	0.341773003607037	0
"CSMA8M9R"	0.23857539920202	-0.0363607503174976	"Cluster8"	0	0.358874986683723	0	0	0	0.630514033840904	0.315013328561003	0	0	0	0	1.33231451289766	1.68112964031173	0.617090806811189	0	0.37425933549336	0	0.322209450817888	0	0	0	0	0	0	0	0	0.839937891148363	0	0	0	0.358228206951192	0	0	0	0.54385978666221	1.54810918592057	0	0.911904936088003	0	0	0	0.509908050856813	0.718999048664749	0	0	0.44065469437963	0	0	0	0	0.7135959924703	0.477153103362513	0	0	0	0	1.1797922708797	0	0	0	0.625129749120358	0.537985093036605	0	0.283608623910472	0	0	0.523438432736187	0	0	0	0	0.609626120714664	0.584818001368677	0.627007330598932	0	0	0.571463277475835	0.358968124289094	0	0.525698305108505	0	0.398324267096125	0.690818508403834	0	0	0	0	0.482796292687362	0	0.308822815435264	0.564702735428063	0	0	0	0.391321447037528	0	0.960035837726228	0.717505207416652	0.905606456669408	0.728964860584385	0	0.511127639370751	0	0	0	0	0.560768947968794	0	0	0	0	0	0	0	0	0	0	0	0	0	0.846355344591257	0	0	0.274807945996298	0	0	0	0	0.214752839235696	0	0.382764157726665	0	0	0	0	0.411892523726391	0	0	0	0.476557954180025	0	0.384267054742492	0.850903076719348	0.574060424063115	0.516017199986594	0.496126557832659	0.0296853290552743	0.720762896633427	0	0	0	0	0.276860164878936	0	0.92525180173487	0	0	0	0	0.557275507303231	0	0	0	0	0.525458343600312	0.960128658979657	0	0	0.580978192724976	0	0	0	0	0	0	0	1.40864748311318	0	0.49627853432358	0	0	0	0	0	0	0.676167698741449	0	0
"CSMA9J65"	-0.319616737579618	-0.112636987505363	"Cluster3"	0	0.423983813510978	0	0	3.05492991779705e-07	0	0	0	0.528470423833753	0	0	0	0	0	0.333589276603135	0	0	0	0	0	0	0	0	0.422560630124773	0	0	0	0	0	0	0.211775531670221	0	0.409203974152021	0	0	0	0.494493677299944	0	0.693894498188452	0	0	0	0.302588891294943	0	0	0	0	0	0	0	0	0.437627067456282	0	0	0	0	0	0	0	0.550747988159006	0.585921744056841	0	0	0	0	0	0	0.315532797431895	0	0	0	0	1.26557539707031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.359812208103379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.400407109075393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.66840617310277	0	0	0	0	0	0	0	0	0	0.20781783044633	0	0.840310897957732	0	0	0.513379970982071	0	0	0	0	0.763247365189571	0.718601295022052	0.45412488836032	0	0	0	0	0	0	0	0	0.452066948153981	0	0.659082727883738	0	0	0.547411998252536	0	0	0	0	0	0	0	0.363470979621203	0
"CSMAAEUA"	0.214545698423797	-0.0142207599690168	"Cluster8"	0	0.368456442017276	0	0	0	0.644132991100161	0.200501794216569	0	0	0	0	1.33049296507391	1.64714079352141	0.666214783193055	0	0.30216186202865	0.744313905762775	0	0	0	0	0	0	0	0	0	0.751894143987693	0	0	0	0	0	0	0	0.627192885391558	0.946949325875249	0	0.946756754017749	0	0	0	0.533277007117163	0.823507287790475	0	0	0.36837504685634	0	0	0	0	0.820641061371043	0.303131051032723	0	0	0	0	0	0	0	0	0.646639718342195	0	0	0.61225113978912	0	0	0.454148792589276	0	0.600238958438267	0	0.598120087420006	0	0.830515727570136	0.625464252271002	0	0	0	0	0	0.507925753016613	0	0	0.61452364732382	0	0	0	0	0.675862742284846	0	0.401771737652872	0.800643528703007	0	0	0	0.149744059005444	0	1.00567960548767	0.527682313866075	0.885904349534989	0.88445417930607	0	0.517807973853304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.836806704918334	0	0	0	0	0	0	0	0.629199089741063	0	0.411688372358435	0	0	0	0	0.474950876305832	0	0	0	0.307973986291433	0.396582949693392	0.514695996223916	0.675586409192792	0.371433418164691	0.483636635330668	0.422288209382325	0.328263784553826	0.642215755833605	0	0	0	0	0	0	0	0	0.468543527619559	0	0	0	0	0	0	0	0.567166585026769	1.01821417515033	0	0	0	0	0	0	0	0	0	0	1.44168724772016	0	0.495108999409453	0	0	0	0	0	0	0	0	0
"CSMACTZP"	-0.249429847390358	-0.0619757029103427	"Cluster3"	0.230968995630909	0.358761313191844	0	0	0.319725047547736	0	0	0	0.489687085406187	0	0	0	0	0	0.457233840992445	0	0	0	0	0	0.287069493333506	0	0	0.277575691503277	0	0	0	0	0	0	0.185957872871002	0	0.152960507284755	0	0	0	0.38871398147735	0	0	0	0	0	0.258188015525446	0	0	0	0	0	0.415282642054018	0	0	0.556827663899434	0	0	0	0.180271540070423	0	0	0	0.714420449980083	0.572601083635394	0	0	0	0	0	0	0.055538944985218	0	0	0	0	0.889815142623387	0.36726278600822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.222307074036853	0	0	0	0	0	0.345333156270381	0	0	0	0	0.679344738110675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.412875221739297	0	0	0	0	0	0	0	0	0	0	0	0.510852147933121	0	0	0.62899844594762	0	0	0	0	0	0	0	0	0	0.386654615052753	0.320713885502796	0.853692800425807	0	0	0	0	0	0	0	0.865802518623581	0.859467992931955	0.541484973893253	0	0	0	0	0	0	0	0	0.403406563381513	0	0.507162900671034	0	0	0.479045567399426	0	0	0	0	0	0	0	0.341414611830655	0
"CSMAE44D"	0.22781721780196	-0.106120721145818	"Cluster8"	0	0.232986201400585	0	0	0	0.361339319852973	0.186886913720489	0	0	0	0	1.35996188837026	1.67421163084456	0.678178080844308	0	0.426991708668368	0	0	0	0	0	0	0	0	0	0	0.684913214474267	0	0	0	0.435601762499988	0	0	0	0.586364238570738	0	0	1.0362979889839	0	0	0	0.471267661644529	0.878272095714858	0	0	0.403818823404405	0	0	0	0	0.856777045013973	0.247177402153304	0	0	0	0	0	0	0	0	0.611683106411707	0	0	0	0	0	0.566293551434177	0	0.654065707436574	0	0.828476294782438	0	0.694409259840432	0.260695500391295	0	0	0.49372688071916	0	0	0.551222507808839	0	0.705487036340475	0.616225284982079	0	0	0	0	0.548362428902562	0	0.394830412116894	0.947369568459959	0	0	0	0	0	0	0.718349524245528	0.818643456992358	0.746594924472552	0	0.434024250773132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.904042921743966	0	0	0	0	0	0	0	0.503356801603837	0	0.414688834207036	0	0	0	0	0.451847971585773	0	0	0	0.236865648451916	0	0.434105419764788	0.882116476848427	0.493583958854721	0.54414595050043	0.460210788197988	0.327154766495328	0.693056197897872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.707769611578465	1.00944590113329	0	0	0	0	0	0	0	0	0	0	1.40779516692117	0	0.44030124870111	0	0	0	0	0	0	0	0	0
"CSMAF72L"	-0.203404924663071	-0.0542632478906376	"Cluster3"	0	0.304207202351722	0	0	4.48636537438016e-07	0.656487937694227	0	0	0.505066963016386	0	0	0	0	0	0.354232026257666	0	0	0	0	0	0.320754694800861	0	0	0.370009437420129	0	0	0	0	0	0	0.271264156683443	0	0	0	0	0	0.340507848356503	0	0	0	0	0	0.267703735533653	0	0	0	0	0	0	0	0	0.386662781378196	0	0	0	0	0	0	0	0	0.662414888436288	0	0	0	0	0	0	0	0	0	0	0	0.907451976689067	0.48180103934897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.322265290529561	0	0	0	0	0	0	0	0	0	0	0.588776513602436	0.719351949406186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.357733401265308	0	0	0	0	0	0	0	0	0	0.785125423036755	0	0.616590505273865	0	0	0.685016870957531	0	0	0	0	0	0	0	0	0	0.336599805741598	0	0.847479379058879	0	0	0	0.797759686143604	0	0	0	0.919981418824469	0.726181028812102	0.41046343323049	0	0	0	0	0	0	0	0	0	0	0.375090225600402	0	0	0.480649688504379	0	0	0	0.802499930044121	0	0	0	0.334056425186285	0
"CSMAG78W"	0.161365960067626	0.118524391805213	"Cluster9"	0	0	0	0	0	0.517159963458013	0.095216253382199	0	0	0	0	0	1.71486153320986	0.580289592156625	0	0.3975196084482	0	0.397728431654485	0	0	0	0	0	0	0	0	0.721348494319966	0	0	0	0.373321644688616	0	0	0	0.506086579668702	0	0	0	0	0	0	0	0	0	0	0.382074759630191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.462769669331562	0	0	0.483180794646191	0	0	0	0	1.04880891599995	0	0.49339443628618	0	0.617776242144085	0	0	0	0	0	0	0.665338396739266	0	0	0	0	0.403184847067431	0	0	0.670807990691787	0	0	0	0.0678099901106162	0	0.777620059823636	0.654140676512567	0	0.7775838958196	0	0.49907862640209	0.624907283002018	0	0	0	0	0	0	0	0	0	0	0.622665158939892	0	0	0	0	0	0	1.13763962617838	0	0	0	0	0	0	0	2.78744992582768	0	0.344632405387706	0	0	0	0	0	0	0	0	0.472402989109098	0.399317511412861	0.629207210536003	0.731038009100424	0.623022941303792	0	0	0.516503352280507	0.693180764069432	0	0	0	0	0.298570101115537	0	0	0	0	0	0	0	0	0	0	0	0	0.901254796146729	0	0	0	0	0.255570608286355	0	0	0	0	0	0	0	0.36155285274542	0	0	0.45058251724984	0	0	0	0	0	0
"CSMAH393"	-0.29387336956253	-0.070220717554758	"Cluster3"	0	0.257094190006155	0.581600030525312	0	1.81665489677229e-06	0.674469949791936	0	0	0.581640301228009	0	0	0	0	0	0.34323152550135	0	0	0	0	0	0.417096599738669	0	0	0.34579802212661	0	0	0	0	0	0	0.132057960419273	0	0.257376738382192	0	0	0	0.411090897498714	0	0.77100940679695	0	0	0	0.265971144065591	0	0	0	0	0	0.213687577475811	0	0	0.621904504540799	0	0	0	0	0	0	0	0	0.648382554547316	0	0	0	0	0	0	0.26221813105128	0	0	0	0	0.976915893887426	0	0	0	0	0	0	0	0	0	0	0	0.27556614494383	0	0	0	0	0	0	0	0	0	0	0.358412579721695	0	0	0	0	0	0	0	0	0	0	0.41137168859162	0.553349565310812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.70273196923928	0	0.471779915509323	0	0	0.492004379799384	0	0	0	0	0	0.227282560220178	0	0.42423620796154	0	0.289921694790642	0.554597295193878	0.95115070338733	0	0	0	0	0	0	0	0.746782359921149	0.736430082350355	0.56387326303283	0	0	0	0	0	0	0	0	0.518673443909888	0	0.620933750734652	0	0	0.527237206462563	0	0	0	0.755912304967555	0	0	0	0.320353571797579	0
"CSMAHYLR"	0.168378818095271	0.0931555031133983	"Cluster9"	0	0	0	0	0	0.730005965687996	0.0948874043906384	0	0	0	0	0	1.65768630179508	0.644086726650754	0	0.500822548814488	0	0	0	0	0	0	0	0	0	0	0.484913720775258	0	0	0	0	0	0	0	0.542883274153343	0	0	0	0	0	0	0	0	0	0	0.410883710006006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.433263355747217	0	0	0.544284074432831	0	0.733882511112128	0	0	0	0.701372735415475	0.344670445838767	0	0	0.620113380236303	0	0	0	0	0	0.761302748245708	0	0	0	0	0.507228755239671	0	0	1.08433312947357	0	0	0	0	0	0.841264531042306	0.706998159352472	0	0.772088531962847	0	0.458775681322922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.874561349701283	0	0	0	0	0	0	0	2.78488055533085	0	0.398737799550812	0	0	0	0	0.355648919160242	0	0	0	0.507773404815185	0.696742493384349	0.645952052102225	0.634102807334438	0	0	0	0.584428982250168	0.769479193473641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00606561570107	0	0	0	0	0	0	0	0	0	0	0	0	0.464255746788843	0	0	0	0	0	0	0	0	0
"CSMAIG7X"	-0.178823131894207	-0.300006394230158	"Cluster3"	0	4.97098234378226e-06	0	0	4.89702290540476e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.294011466838048	0	0	0	0	0	0	0.339647973962764	0	0	0	0	0	0.381299049554158	0.704850797923068	0	0	0	0	0.225799018330122	0	0	0	0	0	0	0	0.82486842905894	0.52797741953527	0	0	0	0	0	0	0	0.326316665790555	0.620276610515433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.306174656648421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.501482270135996	0	0	0.505655027725281	0	0	0	0	0	0	0	0	0	0.345264654142981	0.431603365631107	0	0	0	0	0	0	0	0	0	0	0.451155221425209	0.715349784163881	0	0	0	0	0.517845118790055	0	0	0	0	0.540081854258119	0	0	0.449932297963189	0	0	0	0.815855721000231	0	0	0	0.389386489257632	0
"ESM5GEXY"	0.0177196568226185	0.227954391618116	"Cluster7"	0	0	0	0	0.628284161242547	0	0	0.566638467452138	0.576280303970501	0	0	0	0	0	0	0	0.991783333349502	0	0	0	0	0	0	0.582338917682439	0	0	0	0.424787489634963	0	0	0	0	0	0	0	1.67443975271501	0	0	0	0	0	0	0.768921818156111	0	0	0	0	0	0	0	1.09934334622421	0.467788764769509	0	0	0	0	0	0	0	0	0.63279478099599	0	0	0.764360815546133	0.742026348200427	0	0	0	0	0	0	0	1.04360415164425	0	1.02128847173087	0	0	0.574332139480671	0	0.455774698118949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.887311345562519	0	0	0.637627958343251	0	0.511260161122831	0	0	0	0.487202877486618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.698239181361512	0	0	0	0	0	0	0	2.79105624911368	0	0	0	0	0	0	0	0	0	0	0.520584354361055	0	0.678533264104725	0.844268568075718	0.786331874546277	0	0	0	0.654224037601044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.756017959323692	0	0	0	0	0	0	0	0	0	0	0	0	0	0.548902614166903	0	0	0	0	0	0	0	0	0	0	0
